1476512202182|XPos|-2713.68|XVar|897.567|YPos|-9.608|YVar|1090.67|Heading|-9.59188|HeadingVar|0.556584|Balls|1386.26,-0.0882656,0|
1476512202214|XPos|-2713.6|XVar|899.158|YPos|-9.54109|YVar|1091.98|Heading|-9.58842|HeadingVar|0.57564|Balls|1388.99,-0.0948875,0|
1476512202248|XPos|-2713.75|XVar|900.737|YPos|-9.62785|YVar|1093.28|Heading|-9.59731|HeadingVar|0.592697|Balls|1424.98,-0.0885099,0|
1476512202281|XPos|-2715.31|XVar|902.264|YPos|-8.90835|YVar|1094.26|Heading|-12.0354|HeadingVar|0.617104|Balls|1424.04,-0.0885682,0|
1476512202315|XPos|-2715.42|XVar|903.845|YPos|-8.76038|YVar|1095.56|Heading|-12.0173|HeadingVar|0.630571|Balls|1426.78,-0.0950142,0|
1476512202347|XPos|-2715.28|XVar|905.439|YPos|-8.9114|YVar|1096.87|Heading|-11.9818|HeadingVar|0.643101|Balls|1388.99,-0.0948875,0|
1476512202382|XPos|-2715.4|XVar|907.004|YPos|-8.79311|YVar|1098.17|Heading|-11.9739|HeadingVar|0.65473|Balls|1427.71,-0.0949517,0|
1476512202415|XPos|-2715.26|XVar|908.58|YPos|-8.90444|YVar|1099.47|Heading|-11.9529|HeadingVar|0.665752|Balls|1388.99,-0.0948875,0|
1476512202449|XPos|-2715.15|XVar|910.148|YPos|-8.99744|YVar|1100.77|Heading|-11.9808|HeadingVar|0.676434|Balls|1387.19,-0.0882059,0|
1476512202482|XPos|-2715.28|XVar|911.722|YPos|-8.93556|YVar|1102.07|Heading|-12.0139|HeadingVar|0.687002|Balls|1424.98,-0.0885099,0|
1476512202516|XPos|-2715.17|XVar|913.288|YPos|-8.98153|YVar|1103.37|Heading|-11.9949|HeadingVar|0.696957|Balls|1388.99,-0.0948875,0|
1476512202549|XPos|-2715.28|XVar|914.868|YPos|-8.94356|YVar|1104.68|Heading|-12.0274|HeadingVar|0.707013|Balls|1423.11,-0.0886266,0|
1476512202584|XPos|-2715.16|XVar|916.419|YPos|-8.99328|YVar|1105.97|Heading|-12.0533|HeadingVar|0.716394|Balls|1385.32,-0.0883255,0|
1476512202619|XPos|-2715.07|XVar|917.985|YPos|-9.02794|YVar|1107.28|Heading|-12.0769|HeadingVar|0.726057|Balls|1385.32,-0.0883255,0|
1476512202651|XPos|-2715|XVar|919.543|YPos|-9.05288|YVar|1108.57|Heading|-12.0982|HeadingVar|0.735701|Balls|1385.32,-0.0883255,0|
1476512202684|XPos|-2714.95|XVar|921.094|YPos|-9.05313|YVar|1109.86|Heading|-12.0751|HeadingVar|0.74532|Balls|1387.12,-0.095016,0|
1476512202719|XPos|-2715.1|XVar|922.652|YPos|-9.01312|YVar|1111.16|Heading|-12.0624|HeadingVar|0.755004|Balls|1424.81,-0.0944826,0|
